"","AuthorID","Author","Date","Content","Attachments","Reactions","channel","wordcount"
"124",716539063678795776,"Natalia Chitalkina#5818","01-Jun-20 09:47 AM","Thank you @Selina Emhardt for this interesting talk! I agree with Norman that cognitive load might depend on measure. I assume that in highly competitive programs students might tend to underestimate the level of difficulty of learning something in any kind of official situations that may be used to asssess their abilities (at least I noticed that during my master study where folks tended to assess learning activities as more difficult in face-to-face communications compared to when asked by teachers or program administration). So, it might be interesting to add some physiological parameter such as skin conductance, heart rate etc","","","teachers-didactic-guidance",102
"125",304446699206868992,"zombieowl#4403","01-Jun-20 09:50 AM","Moderators for this channel are @zombieowl and @peitek","","","teachers-didactic-guidance",8
"127",600770279026982912,"peitek#2292","01-Jun-20 10:38 AM","> Thank you @Selina Emhardt for this interesting talk! I agree with Norman that cognitive load might depend on measure. I assume that in highly competitive programs students might tend to underestimate the level of difficulty of learning something in any kind of official situations that may be used to asssess their abilities (at least I noticed that during my master study where folks tended to assess learning activities as more difficult in face-to-face communications compared to when asked by teachers or program administration). So, it might be interesting to add some physiological parameter such as skin conductance, heart rate etc
As a follow to @Natalia Chitalkina 's  suggestion. If you don't feel comfortable with additional physio sensors yet, you could consider capturing pupil dilation. It's commonly used as cognitive load measure and many eye-trackers can capture it. But it does make the setup more complicated to ensure stable light conditions.","","","teachers-didactic-guidance",156
"128",709663149791641600,"Selina Emhardt#3277","01-Jun-20 11:11 AM","Thank you @Natalia Chitalkina for your suggestions! Student’s self-reported cognitive load might indeed be biased and situation dependent. However, I would also argue that all participants took part in the study in a similar situation and with similar conditions. We therefore hoped that we would still see differences in reported mental effort between the two conditions.","","","teachers-didactic-guidance",58
"129",709663149791641600,"Selina Emhardt#3277","01-Jun-20 11:11 AM","Subsequent studies could indeed benefit from more objective measures. In this context, I like @peitek’s idea of using pupil dilation. This would be a relatively easy way to add a more objective, physiological measure, too. Our mobile SMI eye tracker captured pupil dilatation in study 1, but I am afraid the light conditions were not controlled enough for now (we recorded the data with a mobile SMI RED Eye Tracker in students’ lecture rooms and experts’ own work offices).","","","teachers-didactic-guidance",80
"130",709663149791641600,"Selina Emhardt#3277","01-Jun-20 11:13 AM","Thank you for the valuable suggestions. As I said earlier, eye tracking offers such rich data that making a selection of the most meaningful/valuable measures is one of the biggest challenges I think!","","","teachers-didactic-guidance",34
"131",304446699206868992,"zombieowl#4403","01-Jun-20 11:14 AM","You are absolutely right @Selina Emhardt and there is no one size fits all.  It changes based on the task.","","","teachers-didactic-guidance",20
"132",716539063678795776,"Natalia Chitalkina#5818","01-Jun-20 12:00 PM","Sure  @Selina Emhardt, it was just my thought, my assumption might be wrong for your sample! Well, in my opinion, physio sensors data are much easier to record and analyze compared to pupil dilation. There are at least three kind of things you need to fix with pupil dilation: lighting in the room, pupil foreshortening error (foreshortening of the pupil image as the eye rotates away from the camera, more in Hayes and Petrov, 2016 paper) and the difference in lighting levels between the screen of the computer and computer keyboard  in case a task includes the use of the keyboard. + the same colors of stimuli and background in all trials/calibrations, and more or less equal visual complexity of all stimuli. All these issues made me not only look for  the ways to fix them, but also check possible alternatives (currently the most popular is the blinking rate, but I tried to pilot saccadic velocity and amplitude, see in my talk).","","","teachers-didactic-guidance",162
"133",715584647530020864,"Teresa#9355","02-Jun-20 08:52 AM","Great to see more research in programming education utilizing eye movements. Combining data on visual behavior with information on mental effort, comprehension etc., like you are doing, yields very rich findings (and is very complex 😉 ).

I’m looking forward to your future work.","","👍 (1)","teachers-didactic-guidance",44
"134",521698252983238656,"OldCanada#6524","02-Jun-20 02:56 PM","Interesting talk and paper @Selina Emhardt, the EMME technique reminds me of (and I'll be really showing my age here) the old bouncing ball that they used to use on screen in movie theaters during musical pieces...the lyrics would appear on the bottom of the screen and the ball would bounce to each syllable synchronous to the beat of the actual song.  It was essentially how they taught music literacy to mass audiences decades ago and it was quite effective (used on kids shows to teach pronunciation, syllables, etc.).  I can really see the application here.  I wanted to alert you to a couple of techniques/findings that are common in the psychological literature that may help here.  The first is the use of a gaze contingent window.  In your example, you have a dot transposed over the program that represents someone else's eye movements, but it's also possible to do the same thing but only allow people to see the area/items being fixated in a given moment with the rest of the screen appearing blank (you can also do the reverse, make it so people can't see anything they directly fixate...they don't like that as they only get peripheral info).  I've always wondered how this would impact program comprehension.  On the down side, you don't have the global sense of the program, but on the plus side for learning, you are only focusing on the most critical information that the more expert programmer is, independent of any surrounding distraction.  The other finding/technique relates to previewing the program.  There's numerous studies showing that if you give someone a brief preview of something like a visual search display, it drastically changed how they orient to and carry out the search.  I'm thinking the suggestion of EMME is that the dot indicating the eye would be present immediately when the program is presented.  But giving people a brief preview first might facilitate learning and allow them to better block out things that would otherwise be distracting","","👍 (2)","teachers-didactic-guidance",347
"135",709663149791641600,"Selina Emhardt#3277","03-Jun-20 02:19 AM","Dear @OldCanada , thanks for your input and interest in our work! I am happy that you see a useful application in the EMME method :). I know of at least some studies from the field of programming education that worked with a gaze contingent window or restricted focus viewers (e.g., the work of Bednarik & Tukiainen, 2005 and 2007). In these cases, there is a kind of spotlight on the elements than the task performer focuses on while the rest of the task material is blurred. However, the effects of different visualization techniques (moving circle, dot, spotlight etc.) on learning with EMME are, until now, not often investigated. Jarodzka et al. (2012, 2013) showed that for guiding a learner’s attention (and improving their learning outcomes), it may indeed matter what display design is used. I assume the spotlight visualizations might be most suitable to guide an observer’s attention through visually complex task material, in which only one specific element is relevant at the time (as the rest of the screen is blurred in this type of visualization). In contrast, a moving dot/circle might be more appropriate if observers also require the information of other areas to make sense of the performer’s/expert's behavior. I think it is likely that especially programming beginners often require a global sense of the program to follow and understand the expert’s behavior. However, participants with higher expertise might be able to follow EMME with a spotlight visualization more easily. Investigating effects of different types of eye-movement visualizations on learning with EMME would certainly be a highly interesting avenue for future research!","","","teachers-didactic-guidance",272
"136",709663149791641600,"Selina Emhardt#3277","03-Jun-20 02:25 AM","Concerning your suggestion to provide a code preview before showing the EMME: Our qualitative data shows that participants would indeed prefer such a preview! This might help them to later follow the expert’s behavior more easily without having to look up unknown information while watching the EMME. In this context, allowing participants to stop the EMME might be also helpful (participants could not stop the video in between during our experiment to keep the exposure lengths equal).","","","teachers-didactic-guidance",78
"137",716972004665851904,"RB#1006","03-Jun-20 03:09 AM","@Selina Emhardt and @OldCanada - interesting discussion about the gaze-contingent paradigm. We indeed did some studies that originally aimed at validating the technique for programming. What happened there was that especially more advanced programmers felt very restricted by not be able to 'peek' into other parts of the source code quickly. I would be very interested in adapting the real-time gaze-contingent paradigm for EMME's - I think we talked about this with @Halszka at some point. Also, the level of attentional cuing (how much the EMME forces somebody looking into specific areas) is something worth exploring.","","👍 (2)","teachers-didactic-guidance",99
"138",709663149791641600,"Selina Emhardt#3277","03-Jun-20 03:55 AM","Hello Roman, it's good to hear from you again! I remember that your study, you showed experts were more impacted/affected by restricting their focus than novices. I am wondering if this extends to understanding model behavior in EMME though. On the one hand, novices might require the additional information from the periphery more than experts in order to make sense of the expert's behavior in the modeling video. On the other hand, experienced programmers might have already develop their own ideosyncratic ways of tackeling programming tasks (e.g., debugging tasks). Consequently, they might be more bothered/affected by the restriction when watching EMME than novices. Adapting the real-time gaze-contingent paradigm for EMME's and also taking into account the learners' prior knowledge level would indeed be very interesting! Are you currently working in this field?","","","teachers-didactic-guidance",140
"139",712199332224303104,"Halszka#6133","03-Jun-20 04:03 AM","great presentation, @Selina Emhardt !","","","teachers-didactic-guidance",4
"140",716972004665851904,"RB#1006","03-Jun-20 04:44 AM","> Hello Roman, it's good to hear from you again! I remember that your study, you showed experts were more impacted/affected by restricting their focus than novices. I am wondering if this extends to understanding model behavior in EMME though. On the one hand, novices might require the additional information from the periphery more than experts in order to make sense of the expert's behavior in the modeling video. On the other hand, experienced programmers might have already develop their own ideosyncratic ways of tackeling programming tasks (e.g., debugging tasks). Consequently, they might be more bothered/affected by the restriction when watching EMME than novices. Adapting the real-time gaze-contingent paradigm for EMME's and also taking into account the learners' prior knowledge level would indeed be very interesting! Are you currently working in this field?
@Selina Emhardt Would be great to work on this in collaboration. We haven't digged deeper lately.","","👍 (2)","teachers-didactic-guidance",158
"141",715584647530020864,"Teresa#9355","03-Jun-20 08:04 AM","Another interesting aspect is to study how the instructions accompanying the EMME facilitate comprehension. It probably makes a difference whether students are only told to watch the EMME or if there are additional prompts like “Pay extra attention to the order in which the gaze proceeds over the program” or “Note how much the gaze alternates between the different areas”.","","👍 (1)","teachers-didactic-guidance",62
"142",709663149791641600,"Selina Emhardt#3277","03-Jun-20 08:43 AM","Dear @Teresa, thanks for your comment and welcome to our discussion! Maybe a brief not ahead: I read your paper from the ICPC in 2015 in which you also investigated expertise-related differences in code-reading linearity and really liked your work. In fact, we based one of our hypothesis about code-reading linearity on your work :)
Concerning your previous comment: In our studies, we focused, until now, on the effects of different instructions for the model prior to video creation. We have not investigated the effects of instructions for the learners prior to watching the video. I would expect that these kind of instructions have an effect on attention guidance and learning, too. Such instructions could, for instance, be based on previous expertise research such as the findings from study 1. Then, the instructions could highlight different aspects of the EMME that reveal at experts’ (perceptual) strategies and make them more explicitly available to the learners (“Note how much the gaze alternates between the code and the output area”).","","","teachers-didactic-guidance",171
"143",709663149791641600,"Selina Emhardt#3277","03-Jun-20 08:48 AM","Maybe this could possibly increase the effectiveness of EMME, but this is an open research question until now.","","","teachers-didactic-guidance",18
"144",707150407104724992,"Marjaana Puurtinen#3084","03-Jun-20 08:57 AM","Hi @Selina Emhardt , and many thanks for your talk! 🙂 Just a brief note, if I understood your study 2 correctly: I am not too suprised that the two EMME formats you tested have not, in the preliminary analyses at least, brought forth any significant differences in learning outcomes, if you only ran the experiment with one group of students, who might be skilled enough to adapt to any kind of visual instruction (think of the range of YouTube videos many use, and do not find it hard to first learn one thing with one, and then another thing with another). Perhaps different EMMEs would work for students from different age groups (eg kids learning programming, adults learning it at a later age...) and this has something to do with experience with the domain and visual instruction tools. Just a thought! 🙂","","","teachers-didactic-guidance",142
"145",709663149791641600,"Selina Emhardt#3277","03-Jun-20 09:03 AM","Dear @Marjaana Puurtinen. Thank you, for your valuable comment! Our group of participants was indeed rather homogeneous and this could (partially) explain our non-significant findings (we are currently still working on the discussion section of study 2).","","","teachers-didactic-guidance",38
"146",709665121315848192,"Florian Hauser#1774","27-May-20 02:42 AM","Dear all, 
this is my paper.","https://cdn.discordapp.com/attachments/707137908456554526/715107580816654376/Hauser_et_al._2020.pdf","👍 (3)","code-reviews-in-cplusplus",6
"147",709665121315848192,"Florian Hauser#1774","31-May-20 07:19 PM","Dear all, here is the link to my presentation: 
I am looking forward for all of your questions, feedback and comments. 
If you need any further information, please feel free to chat wit me or to email me.

I would also like to thank the EMIP-committee for organizing the workshop in a virtual way. 2020 is a very strange year for all of us and I am happy that we can at least do a whole conference in this way.
Please  enjoy the workshop and stay healthy! 👍","","👍 (5)","code-reviews-in-cplusplus",89
"148",709665121315848192,"Florian Hauser#1774","31-May-20 07:21 PM","Here is also a link to my Google Drive, including a mp4-file of my presentation: ","","👍 (2)","code-reviews-in-cplusplus",16
"149",304446699206868992,"zombieowl#4403","01-Jun-20 09:50 AM","Moderators for this channel are @Marjaana Puurtinen and @peitek","","","code-reviews-in-cplusplus",9
"151",600770279026982912,"peitek#2292","01-Jun-20 10:36 AM","@Florian Hauser Thank you for your interesting talk!

I have a couple of clarification questions:
- You mentioned that the snippets did not have any syntax highlighting. Can you elaborate what was your reasoning?
- Could you share one or two snippets as examples? I'm curious how complex the snippets are and what kind of errors you've added.

Your preliminary analysis looks very reasonable. In my eye-tracking data I have seen similar patterns (and I'm guilty of being one of the researchers who use Java.. 😆). Have you found anything that seems different for C++ than for all the Java studies?

On slide 11, you discuss the correlation between eye movements and performance. I'm wondering of both are mainly driven by the programming expertise rather than a direct cause-effect relationship. With increased skill, you change they way you read code, but also will perform better.

I'm looking forward to the finished analysis and in particular the comparison to the C study.

Everyone else, don't be shy and ask questions as well!","","","code-reviews-in-cplusplus",178
"152",709665121315848192,"Florian Hauser#1774","02-Jun-20 04:06 AM","Hello @peitek,

thank you very much for your very interesting questions. 
To the first part of your question: We have decided not to use syntax highligting for a number of reasons. On the one hand, we wanted to create a situation that is relatively unknown to both experts and novices. On the other hand, we also wanted to maintain a certain comparability with our studies in C, where we also used stimuli without highlighting. 
Maybe also interesting: We are currently conducting a study on the role of highlighting methods in which we compare syntax and semantic highlighting in debugging tasks (this time we are also using Java ... 😉).
 I will uplaod some stimuli to Google Drive later and provide a link to them.","","","code-reviews-in-cplusplus",123
"153",716539063678795776,"Natalia Chitalkina#5818","02-Jun-20 09:42 AM","Halo, @Florian Hauser ! I'm glad to see the progress of your research since our last chat at Prof Gruber's lab meeting! Could you clarify what kind of qualitative interpretation was used in the analysis? I just thought that it might be interesting to mix eye tracking with content analysis of verbal comments here. What kind of parameters are you interested to analyze in TOIs to study review phases? Are you planning to describe the differences between phases in experts with this analysis, because it seems like there is only one phase in beginners due to your current description? I'm looking forward to see the comparison to your C study and new highlighting study findings","","","code-reviews-in-cplusplus",117
"154",521698252983238656,"OldCanada#6524","02-Jun-20 02:59 PM","I wish I had a question to ask on this but I think this is on the right track and I look forward to seeing additional results @Florian Hauser .  There's a lot of interesting things to look at relating to expertise and I think applying this to other programming languages/platforms would also afford a determination of whether their are general skills shared by experts across programming languages or if expertise is unique to the langue you program in","","","code-reviews-in-cplusplus",80
"155",600770279026982912,"peitek#2292","03-Jun-20 02:45 AM","> Hello @peitek,
> 
> thank you very much for your very interesting questions. 
> To the first part of your question: We have decided not to use syntax highligting for a number of reasons. On the one hand, we wanted to create a situation that is relatively unknown to both experts and novices. On the other hand, we also wanted to maintain a certain comparability with our studies in C, where we also used stimuli without highlighting. 
> Maybe also interesting: We are currently conducting a study on the role of highlighting methods in which we compare syntax and semantic highlighting in debugging tasks (this time we are also using Java ... 😉).
>  I will uplaod some stimuli to Google Drive later and provide a link to them.
@Florian Hauser Nice! We are also debating for every study if we should use syntax highlighting or not. A study investigating this would be quite helpful!","","","code-reviews-in-cplusplus",150
"156",600770279026982912,"peitek#2292","03-Jun-20 02:47 AM","> I wish I had a question to ask on this but I think this is on the right track and I look forward to seeing additional results @Florian Hauser .  There's a lot of interesting things to look at relating to expertise and I think applying this to other programming languages/platforms would also afford a determination of whether their are general skills shared by experts across programming languages or if expertise is unique to the langue you program in
The studies I have seen in this direction indicate that it's a given that programmers can easily switch languages. The transfer of knowledge from one language to another is an extensive process (e.g., ","","","code-reviews-in-cplusplus",116
"157",709665121315848192,"Florian Hauser#1774","03-Jun-20 08:33 AM","Hello @Natalia Chitalkina , nice to hear from you! Thank you very much for your questions. 
Yeah, things have moved on since the last meeting. 

The retrospective interviews were conducted in such a way that we showed the participants their own eye movementes and had them comment on them. Simmultaneously we did an audio record of the whole process. During the evaluation of the interviews I consulted one of our programmers and watched the gaze record and audio records with him. We were mainly interested if certain strategies were mentioned and whether these corresponded with the eye movements. In some cases the test persons described their procedure very precisely, which made the evaluation quite easy. The experts often mentioned the approach to start at main and get a first overview of the code. In a next step I would like to transcribe the interviews and do a detailed content analysis with interraters. I am currently still thinking about how to create a suitable category system.

The TOI based evaluation should indeed clarify differences in the approaches of experts and novices. I always asked the subjects how ofthen they had to read the code until they understood it. I will use the mentioned number of passes to differentiate between two phases (probably ""scan"" and ""error detection""). Here I am particularly interested in how the scan paths change in these phases. Based on the gaze record, I expect a relatively clear change for the experts. For the novices it does unfortunately not look so obvious  ... 😬","","","code-reviews-in-cplusplus",253
"158",707150407104724992,"Marjaana Puurtinen#3084","03-Jun-20 08:33 AM","Hello @Florian Hauser ! Many thanks for your talk! I was wondering that since years of general programming as well as professional programming correlated with task performanc, did you check if you could (or even should) divide the participants into more than two groups? Especially if you are getting more participants, I was thinking if you could get more detailed idea of the learning trajectories from novices to intermediates and on to expert programmers. I know the intermediate group is often a problem (it being a very heterogeneous group) in the analysis, but are you exactly sure that you only have the two groups? Would a three-way grouping help to pinpoint in which ways intermediates are (still) more like novices or already acting like experts? Thinking of pedagogical implications and targeting training approriately, this would be interesting!","","","code-reviews-in-cplusplus",137
"159",712199332224303104,"Halszka#6133","03-Jun-20 08:35 AM","Hi @Florian Hauser, I very much like your thoughts about experts building a mental model! That's something that is really difficult to study, but could potentially be really valuable for our understanding of expertise in this field. Moreover, I wanted to point out the same issue as @Marjaana Puurtinen Seeing the high expertise of your example expert, looking into intra-group differences might be truly interesting!","","","code-reviews-in-cplusplus",67
"160",709665121315848192,"Florian Hauser#1774","03-Jun-20 09:13 AM","Hello @Marjaana Puurtinen! 

Thank you very much for your feedback. I am also thinking about dividing the sample into three groups. It would be very interesting to see the in what way the intermediates differ from novices and experts.
I am getting ahead of myself here. 😅 Here are some findings from the extended sample:

In January we had the chance to expand our sample and to test a larger group of experts. These were mainly programmers who are specialized in C++. They are further developing the language and set standards for companies. In some cases, these participants have 15 to 25 years of professional experience in programming (and doing code reviews almost on a daily basis). In terms of error detection, they obviously scored very well. But so did many PhD students in the sample, too. The main difference between the PhD students and the experts was that the latter were even more efficient and much faster in conducting the reviews. With increasing professional experience there seem to be clear differences again. At the moment, I can only speculate, but I think that over the years the experts have simply seen a lot more ""typical bugs"" and have thus developed a better sense of which parts of the code are particularly prone to errors.

So I actually had the plan to rate the PhD students as intermediates and recruit more of the experts (now that a contact has been established). More data collections were planned for March /April, but then Corona unfortunately got in the way ... 🤣  Well, let's see what the future brings ...","","","code-reviews-in-cplusplus",266
"161",707150407104724992,"Marjaana Puurtinen#3084","03-Jun-20 09:20 AM","> @Florian Hauser Okay, sounds good! 🙂 Best of luck with your work!
> 
> Thank you very much for your feedback. I am also thinking about dividing the sample into three groups. It would be very interesting to see the in what way the intermediates differ from novices and experts.
> I am getting ahead of myself here. 😅 Here are some findings from the extended sample:
> 
> In January we had the chance to expand our sample and to test a larger group of experts. These were mainly programmers who are specialized in C++. They are further developing the language and set standards for companies. In some cases, these participants have 15 to 25 years of professional experience in programming (and doing code reviews almost on a daily basis). In terms of error detection, they obviously scored very well. But so did many PhD students in the sample, too. The main difference between the PhD students and the experts was that the latter were even more efficient and much faster in conducting the reviews. With increasing professional experience there seem to be clear differences again. At the moment, I can only speculate, but I think that over the years the experts have simply seen a lot more ""typical bugs"" and have thus developed a better sense of which parts of the code are particularly prone to errors.
> 
> So I actually had the plan to rate the PhD students as intermediates and recruit more of the experts (now that a contact has been established). More data collections were planned for March /April, but then Corona unfortunately got in the way ... 🤣  Well, let's see what the future brings ...
@Florian Hauser","","👍 (1)","code-reviews-in-cplusplus",278
